gesture_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
3,0.0,0.0,0.0,-0.06555093218970712,0.2453515630965197,-0.15354555406006984,-0.1575033369933466,0.4804915861524889,-0.27327840826003563,-0.1874445686400495,0.735716327306486,-0.37446981146484254,-0.2024328452200121,0.9999969610427858,-0.4668524594699245,-0.42733307102485296,0.1333606298659892,-0.2557752625806407,-0.39126274172223685,0.07446970484632132,-0.34110359306134597,-0.24087678021116699,0.13225479479818325,-0.36166297795629204,-0.2282061383064832,0.1958230127123451,-0.37835726098289624,-0.4237487525446328,-0.14933256530520164,-0.2331052361346968,-0.4182213885652554,-0.20893526410029026,-0.3260743118272516,-0.21613578099061334,-0.10001340809684744,-0.3228561597007693,-0.19763473463670136,-0.045520736017217275,-0.3181337186669386,-0.3809177044753026,-0.39184210510706524,-0.21703661937403615,-0.39331573675229625,-0.46504630353221926,-0.3126405893849921,-0.20961398056205421,-0.3243623465914725,-0.28198751603688155,-0.1947791261446521,-0.23159836209556364,-0.25662771107506793,-0.3189619589237302,-0.587771625766973,-0.21214406902684707,-0.32451902920140735,-0.6571620970119271,-0.2777174847182399,-0.20319615217754433,-0.5328139776645651,-0.254501242769107,-0.1873722953899177,-0.4341778368794396,-0.23547456248605672
3,0.0,0.0,0.0,-0.0636639347570714,0.25041409141108856,-0.1514902137294934,-0.15449753371631422,0.486524368070251,-0.26968836776923744,-0.18571812800565698,0.7357658832320287,-0.3696300077165255,-0.20078651811677778,0.9999969885089919,-0.460525085032506,-0.4178237852814097,0.14074011346923349,-0.2584424281443172,-0.3943900306815201,0.06802566710611518,-0.3424883004605202,-0.2421934927462875,0.1278535319016065,-0.3585087973562421,-0.2306624865073701,0.19446968427404954,-0.37184010976653253,-0.4118827322849014,-0.1398011549755259,-0.23603603522264133,-0.4220610351767379,-0.21333923182007744,-0.32860796837467704,-0.21869332357123605,-0.103870510815243,-0.32164069800513534,-0.2030821289323057,-0.04904940749269879,-0.3146494869762363,-0.36932481101772147,-0.3818231365689291,-0.21981265974968503,-0.39343509679000327,-0.4622678804831871,-0.3147019679530281,-0.20862666896521231,-0.32053863859117104,-0.2810451928098502,-0.19499426966840253,-0.22711630719142906,-0.2544388184419487,-0.3095132806177429,-0.5779203369321484,-0.21443976549380153,-0.32464575181895233,-0.6569163456136184,-0.279867433531194,-0.20393492797715465,-0.5309640655501596,-0.25573684195130353,-0.18830362946682397,-0.4289513678509315,-0.23660760444145004
3,0.0,0.0,0.0,-0.07801708668560495,0.2791904503386888,-0.17109506046853623,-0.16937471053207304,0.5215847337980046,-0.3121656506420277,-0.19436145342506359,0.7506967059632504,-0.4324347401916577,-0.20945661262850487,0.9999965359292767,-0.540846864954093,-0.47888070618619033,0.15187215950638658,-0.30217410738594946,-0.41712969675574,0.07399650799366538,-0.40268418709695875,-0.24180954709492647,0.12843604164749364,-0.42187482369155643,-0.22779280527538562,0.19792758129143073,-0.4370339126255147,-0.47954555473609634,-0.16458811068480692,-0.2824641869084282,-0.4491184098426479,-0.23219319418706189,-0.38415943142579173,-0.22248103701610522,-0.11147063456670799,-0.37387487475406583,-0.21531347410882623,-0.0704681649983022,-0.3682145255741709,-0.43007049888783977,-0.43911667189801323,-0.26993303059092894,-0.4252856540755657,-0.5291672076248601,-0.3809034543755822,-0.21670119060072637,-0.35984927763664554,-0.33980125752469054,-0.20692874281592732,-0.2569590091457669,-0.3091286142070687,-0.35191837774520424,-0.6649044013137287,-0.2698128106939778,-0.3504511684919023,-0.7649794904401062,-0.3440403380731326,-0.2068060968411931,-0.6054032435056547,-0.30994044693755374,-0.1887765191311479,-0.48225790969753757,-0.2843329378441618
3,0.0,0.0,0.0,-0.07801708668560495,0.2791904503386888,-0.17109506046853623,-0.16937471053207304,0.5215847337980046,-0.3121656506420277,-0.19436145342506359,0.7506967059632504,-0.4324347401916577,-0.20945661262850487,0.9999965359292767,-0.540846864954093,-0.47888070618619033,0.15187215950638658,-0.30217410738594946,-0.41712969675574,0.07399650799366538,-0.40268418709695875,-0.24180954709492647,0.12843604164749364,-0.42187482369155643,-0.22779280527538562,0.19792758129143073,-0.4370339126255147,-0.47954555473609634,-0.16458811068480692,-0.2824641869084282,-0.4491184098426479,-0.23219319418706189,-0.38415943142579173,-0.22248103701610522,-0.11147063456670799,-0.37387487475406583,-0.21531347410882623,-0.0704681649983022,-0.3682145255741709,-0.43007049888783977,-0.43911667189801323,-0.26993303059092894,-0.4252856540755657,-0.5291672076248601,-0.3809034543755822,-0.21670119060072637,-0.35984927763664554,-0.33980125752469054,-0.20692874281592732,-0.2569590091457669,-0.3091286142070687,-0.35191837774520424,-0.6649044013137287,-0.2698128106939778,-0.3504511684919023,-0.7649794904401062,-0.3440403380731326,-0.2068060968411931,-0.6054032435056547,-0.30994044693755374,-0.1887765191311479,-0.48225790969753757,-0.2843329378441618
3,0.0,0.0,0.0,-0.07772714616658716,0.27530417697258275,-0.17006356689644728,-0.1741321669012319,0.51496590956285,-0.3099383597695021,-0.19981540723868657,0.7486039950463402,-0.42986803876641133,-0.21329734611818785,0.9999965317948929,-0.5380900405318367,-0.48705173475350755,0.15624644771644655,-0.29251698793066544,-0.4191438424244547,0.08214208941307599,-0.3944673547496326,-0.24622058071147332,0.1321307737337292,-0.41557154110080324,-0.23566167865855595,0.19874624553662915,-0.4315126862637733,-0.49131535813033167,-0.16067441439434096,-0.27411415583062554,-0.45399681879823245,-0.22742322132829795,-0.37580397650105624,-0.22808679616658187,-0.11203944341590025,-0.3657468383192368,-0.2237524741621275,-0.07287839862161273,-0.35904969375977164,-0.44357745351037475,-0.4371442918382891,-0.2639972494011055,-0.4275631807464567,-0.5216988168783973,-0.3778865110392889,-0.21878103762446727,-0.3548170836502339,-0.3384760313573863,-0.21204151523265058,-0.2514589975929478,-0.30707209373418415,-0.3650056447926262,-0.6691236469472029,-0.26630518749519294,-0.354289014514908,-0.7636921571325287,-0.34267128171933114,-0.2112016072675579,-0.5991413080442626,-0.3095548403867214,-0.19733330658969134,-0.4697689177543468,-0.2833505852726188
3,0.0,0.0,0.0,-0.06610652379128684,0.25821546534873185,-0.15805129152471653,-0.15490483869867244,0.5033609584910896,-0.28211354836929337,-0.18734488101203978,0.7557337809432244,-0.3872122493928632,-0.2017528286482683,0.9999969146446582,-0.4816504098076257,-0.42388249621539686,0.15741739306749755,-0.2647294076719723,-0.3891617073854939,0.09655960224899297,-0.3548226650560702,-0.22778942041287145,0.14981104274735296,-0.3750172575793583,-0.20932276646960027,0.21257920244295586,-0.39037310255683566,-0.4219564957100205,-0.12453617103366829,-0.24247845146100577,-0.4170911973838256,-0.17918655031216757,-0.33419659361692805,-0.2124553447765402,-0.0741296868819304,-0.3258663839690622,-0.19905021206973186,-0.026722820246013645,-0.32024028509949465,-0.37920049824062424,-0.3744527129787792,-0.22783984535692006,-0.3945057013400182,-0.45312026154985463,-0.32470660910157856,-0.20690593283629014,-0.30424656479466283,-0.2869496063555326,-0.191830054918812,-0.2057237219846896,-0.2589549692475829,-0.3130761360029494,-0.5821848233449465,-0.225177664122709,-0.3213594277782922,-0.6664661493844761,-0.2930498033157008,-0.19655264567390285,-0.5223640531365649,-0.26508790067638055,-0.1784092905837255,-0.4039434348390792,-0.2430122255913271
3,0.0,0.0,0.0,-0.06610652379128684,0.25821546534873185,-0.15805129152471653,-0.15490483869867244,0.5033609584910896,-0.28211354836929337,-0.18734488101203978,0.7557337809432244,-0.3872122493928632,-0.2017528286482683,0.9999969146446582,-0.4816504098076257,-0.42388249621539686,0.15741739306749755,-0.2647294076719723,-0.3891617073854939,0.09655960224899297,-0.3548226650560702,-0.22778942041287145,0.14981104274735296,-0.3750172575793583,-0.20932276646960027,0.21257920244295586,-0.39037310255683566,-0.4219564957100205,-0.12453617103366829,-0.24247845146100577,-0.4170911973838256,-0.17918655031216757,-0.33419659361692805,-0.2124553447765402,-0.0741296868819304,-0.3258663839690622,-0.19905021206973186,-0.026722820246013645,-0.32024028509949465,-0.37920049824062424,-0.3744527129787792,-0.22783984535692006,-0.3945057013400182,-0.45312026154985463,-0.32470660910157856,-0.20690593283629014,-0.30424656479466283,-0.2869496063555326,-0.191830054918812,-0.2057237219846896,-0.2589549692475829,-0.3130761360029494,-0.5821848233449465,-0.225177664122709,-0.3213594277782922,-0.6664661493844761,-0.2930498033157008,-0.19655264567390285,-0.5223640531365649,-0.26508790067638055,-0.1784092905837255,-0.4039434348390792,-0.2430122255913271
3,0.0,0.0,0.0,-0.06389334116240343,0.2509733112185801,-0.15015951786999182,-0.15098385093068803,0.4899171233925441,-0.26911767676745524,-0.18197831698480146,0.7434632197417761,-0.370165913358409,-0.1984095162018067,0.9999969553380929,-0.4605624393162619,-0.41880140072279187,0.14650502346193664,-0.25537125605231964,-0.3885584267492335,0.08565975305176775,-0.33692484258375904,-0.23127681448758602,0.1425294289174497,-0.35146268009756665,-0.21865588518686543,0.20406285628716098,-0.3644057292830941,-0.4135220826557965,-0.13569386348585635,-0.23496677610971836,-0.41505736954338307,-0.18699794290804553,-0.3211959554536285,-0.2133141393788145,-0.07935772703500941,-0.31124499167697617,-0.20201235905987483,-0.03244500365369731,-0.3055649292518823,-0.3686387145487677,-0.3827744239500421,-0.22087201222901273,-0.3952483576976959,-0.46070257386247904,-0.3131219751719463,-0.2092033452207044,-0.3111022051525376,-0.2755427208219113,-0.1945250226050229,-0.2123636588736449,-0.24859430736596155,-0.3033777703148687,-0.5846020404506305,-0.21777040605930323,-0.32087314474568096,-0.6689729510111878,-0.2824972891348918,-0.19749905115274974,-0.527305351577089,-0.25446702924046843,-0.1795409129437642,-0.4102870916323782,-0.23317288593432908
3,0.0,0.0,0.0,-0.07196423708667647,0.2677786955745812,-0.15928509639146604,-0.15813277956203234,0.5125250236423374,-0.2872347658536442,-0.18380732315366294,0.7540815122190692,-0.3964968263885975,-0.19685491507461178,0.9999968310856143,-0.4946309501546125,-0.4364464640359286,0.14545133542965233,-0.27116225205213995,-0.39606518889229997,0.08411548939934392,-0.358401165303532,-0.23498452770210457,0.13811931332149355,-0.3729465916136225,-0.2242771839629293,0.2058080170875383,-0.38539117769758086,-0.4342892425279354,-0.1453974096140029,-0.25014244603908564,-0.42093263962834393,-0.19280207365118032,-0.34087237115646885,-0.21104732089626524,-0.0827663995980269,-0.3299097769825362,-0.2039863444814757,-0.04066828136737398,-0.32361452826176684,-0.3884562657482671,-0.4008357819776152,-0.23616151724491552,-0.39946922058979184,-0.4744368706174192,-0.3349512740997085,-0.20567419417900024,-0.31807051567168604,-0.29666687265986996,-0.194005252094917,-0.21833401132051558,-0.26860344376727235,-0.3184418577157027,-0.6119125684684209,-0.23392997066351406,-0.32769027676109114,-0.7012850221450145,-0.302459270232784,-0.19836861555312135,-0.5521158275478124,-0.27300942373040105,-0.18111858765184313,-0.4293242898478627,-0.2504124292711133
3,0.0,0.0,0.0,-0.07196423708667647,0.2677786955745812,-0.15928509639146604,-0.15813277956203234,0.5125250236423374,-0.2872347658536442,-0.18380732315366294,0.7540815122190692,-0.3964968263885975,-0.19685491507461178,0.9999968310856143,-0.4946309501546125,-0.4364464640359286,0.14545133542965233,-0.27116225205213995,-0.39606518889229997,0.08411548939934392,-0.358401165303532,-0.23498452770210457,0.13811931332149355,-0.3729465916136225,-0.2242771839629293,0.2058080170875383,-0.38539117769758086,-0.4342892425279354,-0.1453974096140029,-0.25014244603908564,-0.42093263962834393,-0.19280207365118032,-0.34087237115646885,-0.21104732089626524,-0.0827663995980269,-0.3299097769825362,-0.2039863444814757,-0.04066828136737398,-0.32361452826176684,-0.3884562657482671,-0.4008357819776152,-0.23616151724491552,-0.39946922058979184,-0.4744368706174192,-0.3349512740997085,-0.20567419417900024,-0.31807051567168604,-0.29666687265986996,-0.194005252094917,-0.21833401132051558,-0.26860344376727235,-0.3184418577157027,-0.6119125684684209,-0.23392997066351406,-0.32769027676109114,-0.7012850221450145,-0.302459270232784,-0.19836861555312135,-0.5521158275478124,-0.27300942373040105,-0.18111858765184313,-0.4293242898478627,-0.2504124292711133
3,0.0,0.0,0.0,-0.06883292691539906,0.2640664329479452,-0.16176266483196866,-0.15575267868318696,0.5094378787888646,-0.2907242672856739,-0.18470135324102194,0.753926477962344,-0.4007254024159359,-0.19830513186821322,0.9999968283277871,-0.5004132532191766,-0.43659338735888803,0.15029472019589346,-0.2717359746958787,-0.3942292243838768,0.09358344816620183,-0.35998918884581255,-0.238199403684744,0.14889728923963724,-0.3763440178833366,-0.23244331903159335,0.21122475158973741,-0.39024282704165714,-0.4339047695207013,-0.14273863028706185,-0.25010651491319175,-0.4192629371352845,-0.19341828254201957,-0.34308009940719625,-0.211889438716658,-0.08062772058311853,-0.3341106277524799,-0.20493971512170514,-0.036806860606831276,-0.328454690427397,-0.3881617803171772,-0.3979698854135632,-0.2357281423108394,-0.3946859604756402,-0.47063364848934863,-0.33873068535288664,-0.20205808091361346,-0.3098135811721725,-0.30302903723631686,-0.19013511378967896,-0.20823725140011118,-0.2751675921303622,-0.31950050752898057,-0.6074503059111231,-0.23301175828329934,-0.32544110146423433,-0.6939038692673677,-0.30443043816688065,-0.19601256622880314,-0.5428823602035999,-0.2767016563690365,-0.17776788763609047,-0.4230864004862426,-0.2546897557280559
3,0.0,0.0,0.0,-0.07668931931243066,0.2782782436903325,-0.16499261063202275,-0.1671682175353756,0.5236610525425431,-0.30216343313015465,-0.19220082716199463,0.7539010966419293,-0.4200051552043222,-0.20843680911320575,0.9999965711084181,-0.5263056337105256,-0.4714282016560862,0.1680106630937509,-0.29285348490026974,-0.40633385174280784,0.10403732576846107,-0.39131326209882633,-0.2371418845909761,0.15315259670648115,-0.40830848227023864,-0.22880265457681126,0.21707259140907909,-0.4215691823613241,-0.47325799667892315,-0.14209136010104476,-0.2748141237652367,-0.44063234062223156,-0.20184848426609606,-0.37371849946125824,-0.21724488194903796,-0.08909801917996515,-0.3598592787933406,-0.2129139106177592,-0.05361444525196327,-0.35127847414307695,-0.42504668903655907,-0.41522244945733966,-0.2641121323515116,-0.41615727381056833,-0.4961741713274356,-0.3738999359106633,-0.2108709494820194,-0.33455563033066327,-0.33138438388571106,-0.20443509052199071,-0.23327485101261144,-0.29908624335723305,-0.3486410462003596,-0.6438644630324811,-0.2654981463883425,-0.34235520059303526,-0.7410781228426075,-0.3393771167774764,-0.20200973840136002,-0.5853553722983417,-0.305725177273094,-0.18744699802861048,-0.46020734593830354,-0.27991138435304946
3,0.0,0.0,0.0,-0.07668931931243066,0.2782782436903325,-0.16499261063202275,-0.1671682175353756,0.5236610525425431,-0.30216343313015465,-0.19220082716199463,0.7539010966419293,-0.4200051552043222,-0.20843680911320575,0.9999965711084181,-0.5263056337105256,-0.4714282016560862,0.1680106630937509,-0.29285348490026974,-0.40633385174280784,0.10403732576846107,-0.39131326209882633,-0.2371418845909761,0.15315259670648115,-0.40830848227023864,-0.22880265457681126,0.21707259140907909,-0.4215691823613241,-0.47325799667892315,-0.14209136010104476,-0.2748141237652367,-0.44063234062223156,-0.20184848426609606,-0.37371849946125824,-0.21724488194903796,-0.08909801917996515,-0.3598592787933406,-0.2129139106177592,-0.05361444525196327,-0.35127847414307695,-0.42504668903655907,-0.41522244945733966,-0.2641121323515116,-0.41615727381056833,-0.4961741713274356,-0.3738999359106633,-0.2108709494820194,-0.33455563033066327,-0.33138438388571106,-0.20443509052199071,-0.23327485101261144,-0.29908624335723305,-0.3486410462003596,-0.6438644630324811,-0.2654981463883425,-0.34235520059303526,-0.7410781228426075,-0.3393771167774764,-0.20200973840136002,-0.5853553722983417,-0.305725177273094,-0.18744699802861048,-0.46020734593830354,-0.27991138435304946
3,0.0,0.0,0.0,-0.08043428865161144,0.2787009569017877,-0.17434099378109405,-0.1735499915409751,0.5265531259980294,-0.31809024217600895,-0.20168376020045367,0.7545600793664913,-0.4407903371015692,-0.2204810367801401,0.9999964596251627,-0.5504856517498968,-0.49684301713793505,0.15912194171547223,-0.30523009163973974,-0.42679780221546937,0.08930019992184894,-0.4089595020124066,-0.2473372735019308,0.14341277256494409,-0.4277051571434216,-0.2343944020341166,0.21111479048772588,-0.44156792968480135,-0.4962546856145994,-0.1648149143971609,-0.2850395371250378,-0.4599874657700691,-0.22693137023559184,-0.38941794807159946,-0.22877845266879002,-0.1072256358671519,-0.37677741949835447,-0.2216581218723804,-0.06864233545075289,-0.3682448714720156,-0.4443468790245209,-0.44608032568823697,-0.27275144297984555,-0.42910132693165715,-0.5267404087193208,-0.3879379133942843,-0.21748451323947812,-0.35702143032052513,-0.3449461096079267,-0.20959584848450863,-0.2519475937874669,-0.31101847299789476,-0.3642888439977686,-0.6802064122517936,-0.2731702704514884,-0.35464278149303624,-0.7767029111724915,-0.35010134347887645,-0.21240181845071865,-0.6112993487178181,-0.31538218678183183,-0.19922112430471248,-0.480714651225891,-0.28787758255449997
3,0.0,0.0,0.0,-0.09104974330078473,0.2891171363197303,-0.1722902389654089,-0.1953183127266999,0.532408912641874,-0.3155955295506273,-0.2260550550867074,0.7637082101156282,-0.4388170411115625,-0.2481811985206217,0.9999962794406596,-0.5496665825443029,-0.5241993714101725,0.1556450912736605,-0.30712619341210806,-0.44620457165992294,0.10198053361619108,-0.4132478667134782,-0.26473356031735595,0.16103813637728834,-0.43427589710442654,-0.257609657981366,0.2263911363340674,-0.44973995885403495,-0.5264870745759698,-0.17863888094993444,-0.2889724283111848,-0.473024099138131,-0.22474987119931888,-0.3952818791092241,-0.23431770846538535,-0.09974760581700408,-0.38410728851581283,-0.22747943638119325,-0.05924909478161547,-0.37684195707028556,-0.4698134199568191,-0.46922464020641275,-0.2781415974957768,-0.44644961935265326,-0.5469554315601053,-0.3973743757306541,-0.22355645567132953,-0.368684676555811,-0.35359380567133136,-0.21163139265876807,-0.25466043692650575,-0.3178779381339233,-0.3827673789587975,-0.7110092068963015,-0.27972473310431994,-0.3703216173195113,-0.8194978080586979,-0.3588556504661704,-0.22131931438240326,-0.6480652142572868,-0.32193009556868785,-0.20632039972374677,-0.50936755488407,-0.29191383223376566
3,0.0,0.0,0.0,-0.09104974330078473,0.2891171363197303,-0.1722902389654089,-0.1953183127266999,0.532408912641874,-0.3155955295506273,-0.2260550550867074,0.7637082101156282,-0.4388170411115625,-0.2481811985206217,0.9999962794406596,-0.5496665825443029,-0.5241993714101725,0.1556450912736605,-0.30712619341210806,-0.44620457165992294,0.10198053361619108,-0.4132478667134782,-0.26473356031735595,0.16103813637728834,-0.43427589710442654,-0.257609657981366,0.2263911363340674,-0.44973995885403495,-0.5264870745759698,-0.17863888094993444,-0.2889724283111848,-0.473024099138131,-0.22474987119931888,-0.3952818791092241,-0.23431770846538535,-0.09974760581700408,-0.38410728851581283,-0.22747943638119325,-0.05924909478161547,-0.37684195707028556,-0.4698134199568191,-0.46922464020641275,-0.2781415974957768,-0.44644961935265326,-0.5469554315601053,-0.3973743757306541,-0.22355645567132953,-0.368684676555811,-0.35359380567133136,-0.21163139265876807,-0.25466043692650575,-0.3178779381339233,-0.3827673789587975,-0.7110092068963015,-0.27972473310431994,-0.3703216173195113,-0.8194978080586979,-0.3588556504661704,-0.22131931438240326,-0.6480652142572868,-0.32193009556868785,-0.20632039972374677,-0.50936755488407,-0.29191383223376566
3,0.0,0.0,0.0,-0.08713572693504414,0.2882789486741603,-0.1701723127437759,-0.185162348058208,0.53129040632407,-0.31218821439793576,-0.2062595810167856,0.7583744093574555,-0.43441246261358674,-0.220625132536814,0.9999963118387586,-0.5444835988924475,-0.5129700853872987,0.15433910824554742,-0.3050376989165156,-0.4350125451069755,0.08604822030332503,-0.41100229957874,-0.25152355473638544,0.14445987880761393,-0.4321250329960359,-0.23498320978445947,0.21504448904523904,-0.4470327165743114,-0.5113650953088307,-0.17933879071418718,-0.28812457462949004,-0.46430070127110273,-0.2349513342110616,-0.3938796758334512,-0.227484755932036,-0.11339251606903378,-0.3831458787600863,-0.21329682829687296,-0.06926089461545072,-0.3759455989136459,-0.454185592590025,-0.4673875757652608,-0.2787206209824959,-0.43346976735451853,-0.548072785802279,-0.39748623208976486,-0.21487302044351256,-0.37432277234667183,-0.35672550748089193,-0.19910977998787263,-0.26278882203827464,-0.3224882563626063,-0.3682769653150286,-0.7106465637299705,-0.2813933878119074,-0.3617855597504372,-0.8187119020738275,-0.3615560307977987,-0.2154542550370572,-0.6493861082900745,-0.3267385343279015,-0.19683760118345606,-0.5100342351615844,-0.29783953494865417
3,0.0,0.0,0.0,-0.08286900842070692,0.2932807874150297,-0.1746500756937591,-0.1850428665037997,0.5393972057999807,-0.3159940952593959,-0.20824230032627028,0.763179821532278,-0.4373686766699976,-0.2231120594180693,0.9999963756223829,-0.5457708071876557,-0.5123525506131088,0.167760811315729,-0.29960227162783115,-0.44524118351727987,0.08849150645944918,-0.4053397293049853,-0.26375978331385497,0.14389967839838713,-0.423142929238074,-0.2529855160407206,0.21343727550874408,-0.4358177721598874,-0.5132998410248001,-0.1680931730713475,-0.2809309831866284,-0.47339007472225,-0.23474148041861076,-0.38874224536055163,-0.2366778629967625,-0.11161295354563229,-0.37712827048644937,-0.23230671722933657,-0.07136186025323668,-0.3678953214036947,-0.4610651459724633,-0.4583976107378989,-0.2712222015969064,-0.44037057699002946,-0.5378052826429104,-0.3929664639007822,-0.22198503226235808,-0.3633223819097598,-0.35283429498048147,-0.21562727700213544,-0.258525058659146,-0.3184399299728661,-0.3795566928568492,-0.7039901570023592,-0.2739975626756522,-0.36396906693767267,-0.8024185994611194,-0.3552369237458699,-0.2172526847689691,-0.6327525138498574,-0.3223084285417965,-0.20630235325740182,-0.5003038158864344,-0.294811110037616
3,0.0,0.0,0.0,-0.08286900842070692,0.2932807874150297,-0.1746500756937591,-0.1850428665037997,0.5393972057999807,-0.3159940952593959,-0.20824230032627028,0.763179821532278,-0.4373686766699976,-0.2231120594180693,0.9999963756223829,-0.5457708071876557,-0.5123525506131088,0.167760811315729,-0.29960227162783115,-0.44524118351727987,0.08849150645944918,-0.4053397293049853,-0.26375978331385497,0.14389967839838713,-0.423142929238074,-0.2529855160407206,0.21343727550874408,-0.4358177721598874,-0.5132998410248001,-0.1680931730713475,-0.2809309831866284,-0.47339007472225,-0.23474148041861076,-0.38874224536055163,-0.2366778629967625,-0.11161295354563229,-0.37712827048644937,-0.23230671722933657,-0.07136186025323668,-0.3678953214036947,-0.4610651459724633,-0.4583976107378989,-0.2712222015969064,-0.44037057699002946,-0.5378052826429104,-0.3929664639007822,-0.22198503226235808,-0.3633223819097598,-0.35283429498048147,-0.21562727700213544,-0.258525058659146,-0.3184399299728661,-0.3795566928568492,-0.7039901570023592,-0.2739975626756522,-0.36396906693767267,-0.8024185994611194,-0.3552369237458699,-0.2172526847689691,-0.6327525138498574,-0.3223084285417965,-0.20630235325740182,-0.5003038158864344,-0.294811110037616
3,0.0,0.0,0.0,-0.07065230896624797,0.26637991418665896,-0.16152480925417287,-0.1575497655592272,0.5100778530438638,-0.29087193404996065,-0.18804260003984422,0.7543176422295637,-0.40109964109376395,-0.20347139249502863,0.9999968391029205,-0.5006364725346494,-0.4433403938605773,0.15417205600107078,-0.26996689243858735,-0.3962048790017949,0.09392342406524438,-0.3592285620282322,-0.2356856756722585,0.1445069232292376,-0.37819869304376286,-0.2215131620732648,0.209133502342824,-0.3931471491246434,-0.4431229754742479,-0.13854553339298112,-0.24836185876732814,-0.42015933594413324,-0.18725827357338923,-0.33790578132059484,-0.2141654003169004,-0.08191755816364017,-0.3298503500353298,-0.20493284346795476,-0.03939040875513149,-0.3258886111701347,-0.397628272336906,-0.39326643371376574,-0.23419056979529382,-0.39948103872439544,-0.46789821508560164,-0.33260281687916027,-0.20817038034029747,-0.31387707080675775,-0.29706534359398545,-0.19420473449536754,-0.21459401975268833,-0.2706401075589958,-0.3267966026221437,-0.6033216091466445,-0.2320066360173621,-0.33157961871724173,-0.6916260679138937,-0.2996528861571113,-0.2031484677860438,-0.543958853512829,-0.27036692154497716,-0.18461025327888406,-0.42316796177714305,-0.24766064208048277
3,0.0,0.0,0.0,-0.06972413608548314,0.2693905980516458,-0.16715661716074218,-0.1592830922768254,0.5136918605557407,-0.30185199010221103,-0.1847952253194032,0.7541613359720388,-0.417200854333738,-0.19970765761952422,0.9999966930699775,-0.5211996261847813,-0.4506914858457166,0.16522571310552836,-0.2822797430094348,-0.398005793147236,0.09832949108118823,-0.37819256204518487,-0.23567757336427,0.14365555074036043,-0.39680518694470296,-0.22407104296932015,0.21046090579723786,-0.4105554681815704,-0.4531941710645312,-0.13606155582618623,-0.26100662298692684,-0.4276922876581965,-0.19574942549999794,-0.3577689791805166,-0.21364834556044576,-0.08880688913200645,-0.3476297236354412,-0.20910657405442656,-0.04676495090098888,-0.34079949909121693,-0.4087121295282986,-0.40144563020292967,-0.24778242404107428,-0.4083279652775725,-0.48456860326717627,-0.35427710551005037,-0.20820973088315725,-0.3286663140834522,-0.3155124884677569,-0.197282041780922,-0.22452222407240485,-0.2852188754792347,-0.33637374487566274,-0.6224679977151021,-0.24700135740996418,-0.33782998165573697,-0.7215018556254179,-0.3199504577682663,-0.2034552794250942,-0.5738564368690502,-0.2893182125669439,-0.18741400737950958,-0.4483741810670292,-0.26481702381448563
3,0.0,0.0,0.0,-0.06972413608548314,0.2693905980516458,-0.16715661716074218,-0.1592830922768254,0.5136918605557407,-0.30185199010221103,-0.1847952253194032,0.7541613359720388,-0.417200854333738,-0.19970765761952422,0.9999966930699775,-0.5211996261847813,-0.4506914858457166,0.16522571310552836,-0.2822797430094348,-0.398005793147236,0.09832949108118823,-0.37819256204518487,-0.23567757336427,0.14365555074036043,-0.39680518694470296,-0.22407104296932015,0.21046090579723786,-0.4105554681815704,-0.4531941710645312,-0.13606155582618623,-0.26100662298692684,-0.4276922876581965,-0.19574942549999794,-0.3577689791805166,-0.21364834556044576,-0.08880688913200645,-0.3476297236354412,-0.20910657405442656,-0.04676495090098888,-0.34079949909121693,-0.4087121295282986,-0.40144563020292967,-0.24778242404107428,-0.4083279652775725,-0.48456860326717627,-0.35427710551005037,-0.20820973088315725,-0.3286663140834522,-0.3155124884677569,-0.197282041780922,-0.22452222407240485,-0.2852188754792347,-0.33637374487566274,-0.6224679977151021,-0.24700135740996418,-0.33782998165573697,-0.7215018556254179,-0.3199504577682663,-0.2034552794250942,-0.5738564368690502,-0.2893182125669439,-0.18741400737950958,-0.4483741810670292,-0.26481702381448563
